,Authors,Body,Keywords,Date
21,['Stephanie Nolasco'],"Friends of the Duke and Duchess of Sussex have spoken out after Buckingham Palace said it was launching an investigation into bullying allegations.

The Times of London reported allegations that the former American actress drove out two personal assistants and left staff feeling ""humiliated"" during her time as a working royal in Kensington Palace.

An official complaint was made by Jason Knauf, the former communications secretary to Meghan Markle, 39, and her husband, Prince Harry. He now works for Harry’s elder brother, Prince William.

Buckingham Palace said it was ""clearly very concerned"" about the claims.

MEGHAN MARKLE, PRINCE HARRY WILL NOT PARTICIPATE IN PALACE'S PROBE INTO BULLYING ACCUSATIONS: REPORT

""The assumption from friends close to Meghan and Harry is that the palace has released this statement to strike back at Harry and Meghan for doing the [tell-all] interview [with Oprah],"" an insider told Us Weekly on Thursday. ""The palace knows that they will not be cast in the best light by Harry and Meghan on Sunday and doesn’t want Harry and Meghan coming off as victims.""

The statement released by Buckingham Palace was confirmed by Fox News on Wednesday.

""We are clearly very concerned about allegations in The Times following claims made by former staff of The Duke and Duchess of Sussex,"" the statement read.

""Accordingly our HR team will look into the circumstances outlined in the article,"" the statement continued. ""Members of staff involved at the time, including those who have left the Household, will be invited to participate to see if lessons can be learned.""

MEGHAN MARKLE SAYS ROYAL FAMILY 'PERPETUATING FALSEHOODS ABOUT' PRINCE HARRY, HERSELF

""The Royal Household has had a Dignity at Work policy in place for a number of years and does not and will not tolerate bullying or harassment in the workplace,"" the statement concluded.

The source told Us Weekly those close to the couple view the response as ""retaliation"" for their upcoming interview with Oprah Winfrey.

The allegation also came days before the televised sit-down is scheduled to air.

""The accusations of Meghan bullying staff members were mostly the palace and personal aides who were in charge of reminding Harry and Meghan about royal protocols,"" said the source. ""That’s why there was so much tension between Harry, Meghan and the palace aides mentioned in The Times.""

MEENA HARRIS DEFENDS MEGHAN MARKLE ON TWITTER: KEEP HER 'NAME OUT OF YOUR DAMN MOUTH'

On Wednesday, CBS released a 30-second promo of the tell-all.

""How do you feel about the palace hearing you speak your truth today?"" Winfrey asks in the latest clip.

""I don't know how they could expect that after all of this time, we would still just be silent if there is an active role that The Firm is playing in perpetuating falsehoods about us,"" said Markle.

According to The Times, the complaint was first made in October 2018. The complaint alleged that the former American actress drove two personal assistants out of the household and undermined the confidence of a third staff member.

The outlet reported that Knauf submitted the complaint in an effort to protect palace staffers who alleged they were being bullied by Markle. Some claimed they were even reduced to tears.

One royal aide allegedly told a colleague: ""I can’t stop shaking.""

A source alleged that Harry, 36, pleaded with Knauf not to pursue the complaint. However, attorneys for the couple deny that the meeting took place or that Harry interfered with any staff matters.

BUCKINGHAM PALACE RESPONDS TO MEGHAN MARKLE BULLYING ALLEGATIONS REPORT: ‘WE ARE CLEARLY VERY CONCERNED’

The outlet said Knauf allegedly sent an email to Simon Case, who served as William’s private secretary at the time. The email was then forwarded to Samantha Carruthers, head of human resources. In the email, Knauf claimed Carruthers ""agreed with me on all counts that the situation was very serious,"" adding, ""I remain concerned that nothing will be done.""

A spokesperson for Markle strongly refuted the claims published by The Times.

""The Duchess is saddened by this latest attack on her character, particularly as someone who has been the target of bullying herself and is deeply committed to supporting those who have experienced pain and trauma,"" a spokesperson for the Duke and Duchess of Sussex said in a statement sent to Fox News on Wednesday.

""She is determined to continue her work building compassion around the world and will keep striving to set an example for doing what is right and doing what is good,"" the statement added.

MEGHAN MARKLE, PRINCE HARRY'S OPRAH WINFREY SIT-DOWN WILL ALSO AIR ON U.K.'S ITV AFTER BIDDING WAR

On Feb. 15, CBS announced Harry and Markle will be speaking with Winfrey. It’s the couple’s first major television interview since quitting royal duties and buying a home last year in the U.S.

The sit-down, titled ""Oprah With Meghan and Harry: A CBS Primetime Special,"" will air on March 7. Winfrey, 67, attended their wedding in 2018 and lives near them in Montecito, California.

Markle married Queen Elizabeth II’s grandson at Windsor Castle in May 2018. Their son Archie was born a year later.

On Valentine’s Day, the couple confirmed to Fox News that they are expecting their second child.

MEGHAN MARKLE ‘IS SADDENED’ BY ALLEGATION OF BULLYING PALACE STAFF: CLAIMS ARE AN ‘ATTACK ON HER CHARACTER’

Markle and Harry stepped away from full-time royal life in March 2020, unhappy at media scrutiny and the strictures of their roles. They cited what they described as the intrusions and racist attitudes of the British media toward the duchess, who is African American.

It was agreed the situation would be reviewed after a year. On Feb. 19, Buckingham Palace confirmed that the couple will not be returning to royal duties and Harry will give up his honorary military titles — a decision that makes formal, and final, the couple’s split from the royal family.

The pair verified ""they will not be returning as working members of the Royal Family. ""

A spokesperson for the couple hit back at suggestions that Markle and Harry were not devoted to duty.

CLICK HERE TO GET THE FOX NEWS APP

""As evidenced by their work over the past year, the Duke and Duchess of Sussex remain committed to their duty and service to the U.K. and around the world, and have offered their continued support to the organizations they have represented regardless of official role,"" the spokesperson said in a statement.

The Associated Press contributed to this report.","['oprah', 'prince', 'staff', 'pals', 'palace', 'probe', 'bullying', 'sitdown', 'harry', 'think', 'markle', 'meghan', 'royal', 'statement', 'retaliation', 'palaces', 'report', 'duchess']",
22,"['Ryan Gaydos', 'Ryan Gaydos Is The Sports Editor For Foxnews.Com. Follow Him On Social Media']","Tiger Woods reportedly told Los Angeles sheriff’s deputies after his crash that he could not remember driving and wasn’t sure how the crash happened.

Responding officers found Woods unconscious and trapped after the legendary golfer crashed a 2021 Genesis SUV, USA Today reported Wednesday, citing a police affidavit. Authorities said they used tools to pry him out of the vehicle.

CLICK HERE FOR MORE SPORTS COVERAGE ON FOXNEWS.COM

""The deputies asked him how the collision occurred,"" the affidavit read. ""Driver said he did not know and did not even remember driving... Driver was treated for his injuries at the hospital and was asked there again how the collision occurred. He repeated that he did not know and did not remember driving.""

Carlos Gonzalez, a deputy with the Los Angeles Sheriff’s Department, was the first to arrive on the scene. He told NBC News' ""Today"" show last month that Woods was able to identify himself immediately after the wreck but wasn't ""aware"" of the severity of his injuries.

TIGER WOODS CRASH INVESTIGATION PUTS FOCUS ON SUV'S 'BLACK BOX'

Authorities believe the information on the luxury SUV’s ""black box"" would show the speed the vehicle was traveling before it crashed. TMZ Sports reported that the sheriff’s department got the search warrant to seize the device because a judge believed there was ""probable cause"" to believe Woods committed a crime.

Sources told the website the words ""reckless driving"" were not on the warrant nor was any specific crime, but a judge cannot sign a search warrant without probable cause of a crime. Authorities have previously said that Woods would not receive a reckless driving charge and there was no evidence of impairment.

CLICK HERE TO GET THE FOX NEWS APP

""The investigators in the accident, or in the collision, they did a search warrant to seize in essence the black box of the vehicle,"" Sheriff Alex Villanueva said Wednesday. ""And that’s all it is. And they’re going to go through it and see if they can find out what was the performance of the vehicle, what was happening at the time of impact. And with that, they’ll have more information they can attribute the cause of the accident. And that’s all it is, and we’ll leave it at that, OK?""

Woods suffered multiple leg injuries and was moved to Cedars-Sinai Hospital, where he remains.","['deputies', 'tiger', 'driving', 'crash', 'remember', 'responding', 'told', 'collision', 'woods', 'search', 'warrant', 'report', 'sheriffs', 'vehicle']",
23,[],,"['psaki', 'hold', 'briefing', 'press', 'mcdonough', 'jen', 'denis']",
24,"['Joshua Nelson', 'Joshua Q. Nelson Is A Reporter For Foxnews.Com. You Can Find Him On Twitter']","Texas Gov. Greg Abbott on ""Fox & Friends"" Thursday pushed back against President Biden for saying that red-state governors lifting mask mandates was ""Neanderthal thinking.""

Biden took a swipe at Republican governors in Texas and Mississippi Wednesday, accusing them of ""Neanderthal thinking"" following their decision to reverse COVID safety policies, including mask mandates.

""We've been able to move that all the way up to the end of May to have enough [vaccines] for every American, to get every adult American to get a shot,"" Biden told reporters from the White House Wednesday. ""The last thing we need is the Neanderthal thinking.""

Despite the warning issued by health officials from the Centers for Disease Control and Prevention (CDC) regarding a fourth resurgence in coronavirus cases earlier this week, Mississippi Gov. Tate Reeves said all state regulations would be lifted starting Wednesday.

Similarly, Texas Gov. Greg Abbott pointed to lower case counts and the increase in vaccine accessibility as justification to revoke all state-imposed coronavirus regulations starting March 10.

BIDEN SAYS TEXAS AND MISSISSIPPI GUILTY OF ‘NEANDERTHAL THINKING’ OVER LIFTING COVID RESTRICTIONS

GOV. ABBOTT: ""The two things, Brian. First, it obviously is not the type of thing that the president should be saying. But, second, he kind of said it on the worst day he could have, because the same day he said that in Texas, the Biden administration was releasing illegal immigrants into our communities who had COVID. The Biden administration was spreading COVID in south Texas yesterday because of their lack of constraint of testing and quarantining people who come across the border illegally. The Biden administration was exposing Texans to COVID. That is a Neanderthal type approach to dealing with the COVID situation.""

..

But, more importantly, with regard to the masks, the change in Texas really wasn't all that much different from where we were before for a couple of reasons. First, we are still strongly advocating that every Texan follow the best practice. Where we are today is completely different from where we were this time last year when Texans and Americans didn't know how to deal with this for an entire year. Texans have learned the best practice, and that is to wear a mask. And we still strongly recommend that people do wear a mask.

CLICK HERE FOR THE FOX NEWS APP

""When we saw the spikes in cases after Christmas and New Years, we saw that most of those spikes didn't occur in businesses or in schools or in other locations like that, like retail centers. Most of those transmissions occurred in the home setting where people were not wearing a mask in the first place.

And, so, the mask requirement being eliminated isn’t going to make that big of a change in the state of Texas. Also, people in Texas will continue to wear masks, even though there's not a state mandate. We are just in a situation now where government mandates are not needed because Texans do know the best practices.""

Fox News' Caitlin McFall contributed to this report.","['migrants', 'releasing', 'state', 'covid', 'texans', 'wear', 'covidinfected', 'hits', 'thinking', 'neanderthal', 'gov', 'biden', 'abbott', 'mississippi', 'texas', 'mask']",
25,['Megan Henney'],"More than 16 million Americans will no longer qualify for a third stimulus check under stricter eligibility parameters endorsed this week by President Biden.

That's according to a preliminary analysis published by the left-leaning Institute on Taxation and Economic Policy, which found that a plan by moderate Democrats to curtail benefits for higher-income earners will cut off cash payments for roughly 11.8 million adults and 4.6 million children.

Under the latest proposal, Americans earning $75,000 or less would still receive the fully promised $1,400 payment. But the checks would phase out faster for individuals at higher income levels than in the version passed Saturday by House Democrats, with individuals making $80,000 a year or more and couples making $160,000 a year, or higher, no longer qualifying for the money.

BIDEN'S RELIEF BILL INCLUDES BILLIONS IN AID FOR STATES THAT DON'T NEED IT

The House version of the bill would also send the $1,400 payments to individuals earning $75,000 or below each year, but the money would phase out slower, with the eligibility cut-off at $100,000 for individuals and $200,000 per year for couples.

That means individuals earning between $80,000 and $100,000, and couples earning between $160,000 and $200,000, are newly excluded from a partial check under the newest plan, which has been backed by the Biden administration.

Although the House bill would benefit more adults — about 91%, compared to the Senate's 86% — both versions would benefit 100% of adults and children who are among the bottom 60% of income-earners in the U.S., according to the analysis.

Stimulus check eligibility emerged as a major point of contention between different ideological factions of the Democratic Party. The party can't afford to lose the support of even a single Senate Democrat, as it needs all 50 members to pass the measure via simple majority with a procedural tool known as budget reconciliation.

SOME FAMILIES COULD RECEIVE UP TO $14,000 FROM BIDEN'S RELIEF BILL

Progressives slammed the decision to tighten eligibility, with Rep. Alexandria Ocasio-Cortez arguing that conservative Democrats have fought so that the Biden administration sends ""fewer and less generous relief checks than the Trump admin did.""

""It’s a move that makes little-to-no political or economic sense, and targets an element of relief that is most tangibly felt by everyday people. An own-goal,"" Ocasio-Cortez, D-N.Y., said Wednesday, adding: ""We have a responsibility to show people in this country what a Democratic majority can do for working people. That means more generous relief checks.""

GET FOX BUSINESS ON THE GO BY CLICKING HERE

With the Senate prepared to pass its own version of the bill as soon as this week, the House will either have to vote on that measure, or the two chambers will need to meet to draft a final bill.

Lawmakers are racing to send the legislation to Biden's desk before March 14, when more than 11 million Americans will lose their jobless aid when two key federal jobless aid programs created a year ago under the CARES Act — and extended in the $900 billion relief package that Congress passed in December — lapse.","['relief', 'earning', 'million', 'house', 'individuals', 'version', 'bill', '16m', '1400', 'checks', 'blocks', 'stimulus', 'americans', 'tightening', 'check', 'democrats', 'income', 'biden', 'eligibility']",
26,['Ronn Blitzer'],"Supreme Court Justice Amy Coney Barrett authored her first merits decision in a case since joining the high court in October.

The case, United States Fish and Wildlife Service et al. v. Sierra Club, dealt with whether unapproved drafts of biological opinions by the Fish and Wildlife Service or the National Marine Fisheries Service can be obtained through a Freedom of Information Act request.

SUPREME COURT HEARS ARIZONA VOTING RIGHTS CASES AS FAR LEFT COMPARES JUSTICES TO SEGREGATIONISTS

In a 7-2 decision, Barrett was joined by Chief Justice John Roberts and Justices Clarence Thomas, Samuel Alito, Elena Kagan, Neil Gorsuch and Brett Kavanaugh in ruling that the documents were protected by what is known as the deliberative process privilege, even though the conclusions in the drafts ultimately reflected the agencies' final decisions.

""The deliberative process privilege protects the draft biological opinions from disclosure because they are both predecisional and deliberative,"" Barrett wrote, reversing the Ninth Circuit Court of Appeals' ruling in the case.

AMAZON PULLED JUSTICE CLARENCE THOMAS DOCUMENTARY AS CENSORSHIP OF CONSERVATIVE CONTENT CONTINUES

Justice Stephen Breyer wrote a dissenting opinion, joined by Justice Sonia Sotomayor. Breyer argued that there is a difference between a ""Draft Biological Opinion"" and a ""Draft of a Draft Biological Opinion."" While agreeing with the majority that a draft of a draft should be protected, Breyer argued that a draft biological opinion ""is a 'final' document with respect to its content,"" and does not require further deliberation regarding content.

READ THE OPINION HERE

Under normal circumstances, Barrett would have read a portion of her opinion from the bench, but the Supreme Court building has been closed due to the coronavirus pandemic. As a result, proceedings have been held remotely and opinions have only been released online.

CLICK HERE TO GET THE FOX NEWS APP

The case was also the first one in which Barrett had participated in oral arguments. Her first question presented a hypothetical where an agency official might mark a document as a draft in order to protect it from disclosure. She asked ""what other factors would a court consider"" in determining whether or not a document should be protected.

Fox News' Bill Mears and The Associated Press contributed to this report.","['opinions', 'justice', 'draft', 'amy', 'coney', 'court', 'service', 'opinion', 'barrett', 'biological', 'supreme', 'document', 'deliberative', 'issues']",
27,['Audrey Conklin'],"Florida Republican Rep. Kat Cammack, whose husband is a firefighter and SWAT medic, on Wednesday criticized Democrats' George Floyd Justice in Policing Act, or H.R. 1280.

The legislation would overhaul standards for police tactics and conduct at the federal level, including a federal ban on no-knock warrants and chokeholds, limits on qualified immunity shielding police from civil lawsuits, a framework to prevent racial profiling and the establishment of a national registry on allegations of police misconduct.

""This bill was named after a man who was murdered by a police officer,"" Cammack began. ""The officer responsible should have never been allowed to don a badge and act on behalf of the agency sworn to protect its citizens. ... As a member of the first responder family, I can say definitively on behalf of our officers, that there is absolutely nothing ... that a good cop hates more than a bad cop.""

Cammack then presented one of her husband's bulletproof SWAT vests to the House floor. The police reform bill would put limitations on military-grade equipment given to state and local law enforcement.

FERGUSON ACTIVISTS, MICHAEL BROWN'S FATHER DEMAND $20M FROM BLACK LIVES MATTER

""This is the same vest that he wore for 14 hours while on a massive manhunt for a man who had just been released from prison who promptly raped and killed his girlfriend,"" she said. ""It is the same vest he wore while responding to a man who had barricaded himself with weapons, threatening to kill his children. These are just some of the scenes that this vest and my husband have seen as so many of our [law enforcement officers].""

She went on to say the legislation would take the SWAT vest and similar equipment ""off the backs of our men and women in uniform.""

""Are you waking up at 2 a.m. to respond to a gruesome murder? Are you missing your children's birthday parties to respond to gang shootings?"" Cammack asked.

JOSH HAWLEY SUBMITTING SENATE BILL ALLOWING DOJ TO RAISE POLICE SALARIES

The Florida congresswoman added that there is ""absolutely"" room to improve on policing tactics and a ""necessity"" to do better, but if politicians want ""a better-trained, more responsible police force"" in their locales, they must ""fully fund the police.""

Since the officer-involved deaths of George Floyd, Breonna Taylor, Eric Garner and others in 2020, Democratic members of Congress have been pushing for extensive police reform. Some city leaders have also initiated significant police department budget cuts that would reallocate funds to alternative social services that could help respond to criminal activity.

President Biden has previously expressed support for increased police funding.

POLICE, LAWMAKERS SLAM ILLINOIS CRIMINAL JUSTICE REFORM BILL THAT ELIMINATES CASH BAIL

""Let's get the facts straight. I not only don't want to defund the police. I want to add $300 million to their local budgets to deal with community policing to get police and communities back together again,"" Biden told Pittsburgh news outlet KDKA in September. He added that the ""only person defunding the police"" at the time was then-President Trump.

The Trump administration made estimated reductions of $515 million in the 2021 fiscal year budget related to Justice Department funding for state and local law enforcement, as well as cuts for a community policing initiative called Community Oriented Policing Services (COPS), according to a fact check from the Austin American-Statesman.

CLICK HERE TO GET THE FOX NEWS APP

The White House is now encouraging Congress to pass H.R. 1280.

""President Biden has a long record of championing meaningful policing reform and previously called for the Congress to enact provisions like those in H.R. 1280,"" a statement from the White House reads. ""The [a]dministration encourages the House to pass this legislation and looks forward to working with the Congress to enact a landmark policing reform law.""","['reform', 'man', 'house', 'florida', 'policing', 'swat', 'dems', 'congresswoman', 'waking', 'vest', 'murder', 'slams', 'bill', 'law', 'gruesome', 'respond', 'congress']",
28,['Danielle Wallace'],"A police union in Florida said Wednesday it would fight for the job of a Black officer fired after his body camera captured him using a racial slur on two separate occasions to describe students he was sworn to protect.

Delvin White, a Black school resource officer at Middleton High School, was terminated by the Tampa Police Department on Tuesday for violations of policy that prohibit discriminatory conduct. The City of Tampa Personnel Manual B1.2 Discriminatory Conduct states, in part, that ""violation of this policy shall be grounds for immediate dismissal in the absence of extenuating circumstances.""

CAPITOL POLICE CHIEF PITTMAN SAYS THREATS TO CONGRESS MEMBERS UP BY 93.5% IN FIRST 2 MONTHS OF 2021

""Derogatory statements made by police officers jeopardize the trust that our department works to establish with our community,"" Chief Brian Dugan said in a written statement released Tuesday. ""Tampa Police officers are held to a higher standard and incidents like this negatively impact the entire law enforcement profession.""

On Nov. 13, 2020, White was on a phone call when his body-worn camera captured him allegedly referencing a group of people using a racial slur, the department said in a public statement.

The officer was driving home from an off-duty assignment and used the racial slur while on the phone with his wife ""referring, in a general context, to the students he protects at the school,"" the Tampa Bay Times reported, citing an internal summary letter sent to Chief Brian Dugan from his command staff.

While under investigation, White informed his supervisor that there was another incident, on Nov. 30, 2020, where he used the same racial slur while arresting a juvenile, the department said. The body camera captured White purportedly using the derogatory language twice while effecting an arrest for trespassing.

OHIO MAN ACCUSED OF MURDERING EX-WIFE, 2 OTHERS WOUNDED IN DETROIT POLICE SHOOTOUT

""To me, what’s more troubling is that as a school resource officer, he would talk to a student that way,"" Dugan said in a separate interview with the Tampa Bay Times. ""I look at as a school resource officer as equivalent to a teacher. Would you want a teacher to talk to your son in that manner?""

White told his supervisor that he did not mean to use the word in a derogatory way and said the term is ""commonly used in today’s society as a means of shared culture and experiences among the African American community,"" according to the letter presented to the chief.

But the Tampa Police Benevolent Association defended White, arguing his actions warranted punishment but firing him was too harsh. The union said it would file official grievance paperwork Wednesday to begin the process of appealing his termination.

""We stand with the City of Tampa and the Tampa Police Department in their efforts to stamp out racism in every form and condemn any and all derogatory statements in or out of uniform,"" spokesman Danny Alvarez said in a statement on the union’s Facebook page. ""The facts in the Delvin White matter do not reflect an act or any intent that warrants the punishment he received for his alleged transgression.""

CLICK HERE TO GET THE FOX NEWS APP

""Officer White is a beloved and trusted member of the East Tampa community that he was raised in and that he protected every day,"" he added. ""Despite his misstep, throughout the investigation, private citizens and other individuals associated with his school contacted the Chief of Police lending their support and reflecting their admiration for his character and contributions. The PBA will file a formal grievance on Officer White’s behalf with the hope and expectation of getting this valued Officer back to work.""","['caught', 'department', 'reinstated', 'fights', 'bodycam', 'officer', 'racial', 'used', 'white', 'union', 'florida', 'chief', 'school', 'slur', 'using', 'tampa']",
29,"['Chad Pergram', 'Chad Pergram Currently Serves As A Congressional Correspondent For Fox News Channel', 'Fnc . He Joined The Network In September', 'Is Based Out Of Washington']","The FBI’s Norfolk report sent out Jan. 5, a day before the Capitol riot, included ""raw reporting"" on ""calls for violence"" but did not mention any potential breach of the building, Fox News has confirmed.

Fox News obtained a physical copy of the ""situational information report,"" which is unclassified and was issued by the FBI’s Norfolk, Va., Division on Jan. 5.

U.S. Capitol Police received this information ahead of the riot. FBI Director Christopher Wray testified to joint Senate committees Tuesday that he was not made aware of the report until after the riot.

Although Wray was not personally aware of the memo at the time, he testified that the FBI sent the information out ""within an hour"" of receiving it on Jan. 5 in three ways: by email through FBI’s joint terrorism task force, discussed verbally at a command post with both Capitol Police and Metro Police present, and posted on an internet portal available to other law enforcement agencies.

DC NATIONAL GUARD HEAD SAYS ARMY GENERALS ADVISED AGAINST SOLDIERS TO CAPITOL DURING RIOT DUE TO OPTICS

Fox News is told that while there is specificity in the threat against the Capitol Thursday, the information leading to the present alerts is less concrete than what was in the Norfolk report. Capitol Police said in a statement Wednesday that it was increasing security measures after obtaining intelligence that shows a possible plot to breach the Capitol by an identified militia group on Thursday, March 4. The House canceled sessions Thursday, but the Senate is still convening.

The FBI's Norfolk report notes that it is an ""information report, not finally evaluated intelligence. It is being shared informational purposes but has not been fully evaluated, integrated with other information, interpreted or analyzed. Receiving agencies are requested not to take action based on this raw reporting without prior coordination with the FBI.""

CAPITOL RIOT HEARING: FBI DIRECTOR WRAY SAYS NO EVIDENCE ANTIFA, 'FAKE TRUMP SUPPORTERS' INVOLVED

The report says there are ""calls for violence"" in response to ""unlawful lockdowns"" to begin on Jan. 6 in Washington, D.C. An online thread discussed specific calls for violence, including, ""Be ready to fight. Congress needs to hear glass breaking, doors being kicked in, and blood from their BLM and Pantifa slave soldiers being spilled. Get violent…stop calling this a march or rally, or a protest. Go there ready for war. We get our President or we die. NOTHING else will achieve this goals,"" the report stated.

""Pantifa"" is a term used to mock Antifa members.

One posted commented, ""if Antifa or BLM get violent, leave them dead in the street,’"" according to the report.

""Another individual commented that they needed people on standby to provide supplies, including water and medical to the front lines,"" the report says. ""The individual also discussed the need to evacuate noncombatants and wounded to medical care.""

CAPITOL POLICE CHIEF: INTELLIGENCE SUGGESTS MILITIAS AIM TO 'BLOW UP' BUILDING WHEN BIDEN ADDRESSES CONGRESS

""Additionally, perimeter maps and caravan pictures were posted. Rally points were identified in Figure 1. A perimeter was designated around various capitol buildings identified in Figure 2. (FBI Comment. The caravans in Figure 1 had the same colors as the sections of the perimeter in Figure 2.""

Included in the FBI report are maps demonstrating where insurrectionists may have intended to create a perimeter around the Capitol, House and Senate office buildings, two Library of Congress buildings and the Supreme Court. It also reveals the locations of Capitol access tunnels.

Another map shows where potential caravans, with designations ""Cowboy,"" ""Rebel"" and ""Minuteman,"" intended to depart for D.C. from Scranton, Pa., Springfield, Mass., Columbia, S.C., and Louisville, Ky.

CLICK HERE TO GET THE FOX NEWS APP

Lawmakers have pressed national security officials and those in charge of security at the Capitol on Jan. 6 about the so-called ""Norfolk memo"" in congressional hearings last week and earlier this week. It was first publicly reported by The Washington Post on Jan. 12. On Wednesday, lawmakers again asked the FBI to make the report available to Congress.","['mention', 'norfolk', 'reporting', 'jan', 'calls', 'fbis', 'figure', 'capitol', 'violence', 'fbi', 'report', 'perimeter', 'raw', 'riot', 'information']",
30,"['Kayla Rivas', 'Kayla Rivas Is A Health Reporter', 'Joined Fox News In April']","California has discovered its first cases of coronavirus variants initially detected in New York and Brazil, per multiple reports.

Gov. Gavin Newsom said the New York variant, called B.1.526, was discovered in the southern part of the state but did not say exactly where, according to reports. The country has recorded more than 700 cases of this New York variant across over a dozen other states, per Bloomberg. A spokesperson for the California Department of Public Health did not immediately respond to Fox News' request for comment.

Dr. Anthony Fauci, director of the National Institute of Allergy and Infectious Diseases, urged a close watch over the New York coronavirus variant earlier this week.

""We certainly are taking the New York variant, the 526 [referring to B.1.526] very seriously,"" Fauci said during a White House briefing, later adding, ""We have to really keep an eye on that for its ability to evade both monoclonal antibodies and to a certain extent, the vaccine-induced antibodies, so it’s something we take very, very seriously.""

There are many unknowns associated with the New York B.1.526 variant, New York City health officials have said. Questions relate to vaccine efficacy and virulence, or whether the variant can inflict more severe illness.

Separately, Los Angeles County Health Director Barbara Ferrer said the county found a variant first detected in Brazil last week, per a local outlet. The news comes as officials in Oregon just reported the state’s first case of the Brazil P.1 variant.

CDC DELAYS GUIDANCE FOR COVID-19 VACCINATED POPULATION

Other variants have already been circulating in California as well.

According to data compiled by the Centers for Disease Control and Prevention, California has reported at least 212 cases of a variant initially detected in the U.K. that is believed to be about 50% more transmissible. The state also previously confirmed its first cases of a concerning variant first detected in South Africa. The variant, known as B.1.351, was confirmed in the San Francisco Bay Area, the governor previously announced.

Additionally, researchers have also reported a locally acquired variant in California that may be more transmissible, possibly cause more severe disease, and could have an impact on vaccine efficacy, per preliminary findings.

GET THE FOX NEWS APP

As for how vaccine makers are responding to the variants, Pfizer recently announced its testing whether a third dose could boost protection against emerging strains, and Moderna developed a booster shot targeted against a concerning variant first detected in South Africa.","['brazil', 'cases', 'variant', 'reported', 'health', 'detects', 'coronavirus', 'vaccine', 'york', 'detected', 'variants', 'california']",
31,[],"President Biden’s nominee to head the Department of Health and Human Services (HHS) reportedly refused a request to bring humanitarian aid to Cuba during a 1996 trip where he met with Fidel Castro.

California Attorney General Xavier Becerra, then a congressman, reportedly declined a request ahead of his ""fact-finding"" trip by human rights organization Freedom House to bring an aid package, including coloring books and medicine, to the people of the communist dictatorship.

Becerra has previously faced scrutiny for the Cuba trip, which included a meeting with the now-deceased dictator Castro. Upon returning, Becerra refused to call for free and fair elections in Cuba, despite pressure from fellow members of the House Hispanic Caucus, as Fox News previously reported.

The new revelation comes from a 1996 newspaper column by Robert Novak that was resurfaced by the Washington Free Beacon Tuesday.

""The materials they were asked to distribute contained no anti-Castro propaganda but publications as inoffensive as a Christian coloring book for children,"" Novak wrote, referring to Becerra and a Democratic colleague. ""The congressmen themselves did not respond to repeated requests by this column to explain their decision, and their aides said they had no answer.""

Freedom House told the Free Beacon that, while it could not provide records on their specific request for Becerra, it could confirm that their program would use outside people to get aid into the island nation.

BECERRA IN 1997 REFUSED TO CALL FOR FREE ELECTIONS IN CUBA

Becerra’s 1996 trip to Cuba has long been considered controversial.

Then-Reps. Ileana Ros-Lehtinen and Lincoln Diaz-Balart, Republicans from South Florida, said in 1997 that they were ""personally insulted"" by the then-congressman’s four-day trip to the island nation. They resigned from the caucus, leaving it with no Republican members.

Diaz-Balart said he would not contribute membership dues to the caucus until Becerra ""demonstrates minimal respect for the rights of Cubans to be free and calls for free elections for that oppressed island,"" according to the Los Angeles Times.

Becerra later said he could not issue a call for free and fair elections.

""This is an issue that the caucus doesn't take positions on,"" he said, so he could not make a statement, according to The Hill.

CLICK HERE TO GET THE FOX NEWS APP

Ten years later, Becerra voted to ease the trade embargo with the communist island nation. In 2007, he backed an amendment by Rep. Charles Rangel, D-N.Y., to make it easier to ship farm goods to Cuba and another amendment from Rangel that prohibited funding to implement the trade embargo with Cuba.

Becerra's office did not immediately respond to Fox News’ request for comment on his refusal of Freedom House’s request.

Fox News’ Morgan Phillips contributed to this report.","['fox', 'trip', 'bring', 'becerra', 'house', 'infamous', 'humanitarian', 'refused', 'request', 'hhs', 'cuba', 'island', 'pick', 'report', 'free', 'caucus']",
